Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1876,2019-10-25 08:44:10Z,Chm156s,Spectrum2,116.2066,57.15079,297.2971,476.2435,602.4604,1146.65,268.1349,519.6941,1295.142,178.4082,4093.014,55.26951,4564.877,33.15445,6899.138,39.75286,11991.71,59.44664,2407.405,22.52199,1162.549,311.7246,926.1491,147.8464,269.1722,554.2273,291.1301,845.9409,868.2355,863.8682,516.0578,701.8834,131.5432,266.9936,126.5126,152.7883
1877,2019-10-25 08:44:16Z,Chm156s,Spectrum3,117.1591,57.15079,297.2971,472.4563,604.4357,1142.699,270.0849,515.7939,1301.875,175.8835,4126.022,56.03714,4548.914,33.15445,6907.204,39.17673,11827.68,59.44664,2418.176,22.52199,1154.298,316.3088,919.9333,146.5145,269.1722,565.9305,288.6347,860.0815,857.7538,881.3376,510.4607,708.6,131.5432,266.3424,126.5126,154.7347
1878,2019-10-25 08:44:23Z,Chm156s,Spectrum4,117.1591,55.24577,299.1908,478.1371,610.3615,1144.675,269.1099,520.6691,1299.35,179.2497,4126.79,56.80477,4530.495,33.76842,6862.266,39.75286,11841.99,59.44664,2411.322,22.52199,1152.464,314.4751,921.2653,145.6265,269.1722,567.6024,289.4665,853.4271,858.6273,887.452,511.5801,720.9138,130.892,231.1774,126.5126,155.7079
1879,2019-10-25 08:44:30Z,Chm156s,Spectrum5,116.2066,56.19828,295.4036,474.3499,603.4481,1140.724,267.1598,520.6691,1294.301,177.5666,4106.064,56.80477,4506.55,33.15445,6839.797,39.17673,11890.43,59.44664,2394.675,22.52199,1157.965,312.6414,917.7134,150.0663,270.0082,575.1258,289.4665,851.7635,862.1212,843.7782,513.819,738.8246,130.2408,241.5967,125.5395,165.4396
1880,2019-10-25 08:44:38Z,Chm156s,Spectrum6,117.1591,56.19828,299.1908,473.4031,609.3739,1142.699,268.1349,511.8938,1296.825,174.2004,4109.134,55.26951,4566.719,33.15445,6892.224,39.17673,11913.55,59.44664,2425.031,23.0116,1167.134,310.8078,933.2529,146.5145,270.0082,560.0789,291.9619,836.7911,871.7294,869.109,519.4161,692.928,132.8456,261.784,127.4858,151.8152
1881,2019-10-25 08:44:45Z,Chm156s,Spectrum7,117.1591,58.10331,298.244,488.552,608.3862,1146.65,269.1099,519.6941,1295.984,179.2497,4089.944,56.03714,4545.844,33.15445,6865.723,39.75286,11898.13,58.34578,2400.061,23.0116,1154.298,309.8909,927.4811,146.5145,270.0082,559.2429,289.4665,850.1,865.6151,870.856,513.819,698.5251,130.892,267.6448,125.5395,154.7347
1882,2019-10-25 08:44:53Z,Chm156s,Spectrum8,117.1591,55.24577,298.244,471.5095,608.3862,1139.737,269.1099,516.769,1297.667,175.8835,4093.014,56.03714,4541.546,33.76842,6817.904,38.60061,11794.65,59.44664,2382.924,22.52199,1156.132,314.4751,926.5931,146.5145,268.3363,578.4695,289.4665,850.1,862.1212,890.9459,512.6995,720.9138,131.5432,233.131,126.5126,158.6274
1883,2019-10-25 08:45:01Z,Chm156s,Spectrum9,117.1591,55.24577,296.3503,469.6159,606.4109,1137.761,268.1349,512.8688,1293.459,175.042,4102.226,54.50188,4556.281,33.15445,6900.866,39.17673,11826.58,60.5475,2424.051,23.0116,1157.965,311.7246,925.2612,146.9585,268.3363,564.2586,290.2983,850.1,864.7416,856.0068,514.9384,687.3308,132.1944,257.8768,126.5126,150.842
1884,2019-10-25 08:45:34Z,Chm156s,Spectrum10,117.1591,56.19828,297.2971,474.3499,607.3986,1140.724,268.1349,515.7939,1295.142,177.5666,4113.74,55.26951,4531.108,33.15445,6850.743,39.75286,11963.09,59.44664,2413.77,23.0116,1164.383,306.2236,923.0413,147.4025,270.0082,562.5867,291.9619,845.1091,872.6029,856.8803,519.4161,694.0474,130.892,263.7376,126.5126,153.7615
1885,2019-10-25 08:46:52Z,Chm157n,Spectrum1,120.9692,85.72619,550.0944,1879.41,1450.843,3409.333,393.9145,888.2576,1365.832,199.4469,3860.422,47.59319,4563.649,34.3824,5813.136,39.17673,9573.11,46.23627,2023.552,24.48042,1086.452,245.7123,791.1782,109.6639,235.7347,397.9068,213.7727,623.0184,705.7689,670.8299,426.5033,624.6426,115.2631,203.1756,108.9955,124.5663
