,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
135,2.0,0.23000000000000004,0.0,1.0,Ketones_a,0.0,0.0
136,2.0,0.23000000000000004,0.0,0.9987951807228915,Nitrite_a,0.0,7.257947452460357e-06
137,2.0,0.23000000000000004,0.0,1.0,Urobilinogen_a,0.0,0.0
138,2.0,0.24,0.0,1.0,Protein_a,0.0,0.0
139,2.0,0.24,0.0,0.0,Bilirubin_a,0.0,0.0
140,2.0,0.24,0.0,1.0,Glucose_a,0.0,0.0
141,2.0,0.24,0.0,1.0,Ketones_a,0.0,0.0
142,2.0,0.24,0.0,1.0,Nitrite_a,0.0,0.0
143,2.0,0.24,0.0,1.0,Urobilinogen_a,0.0,0.0
144,2.0,0.25,0.0,1.0,Protein_a,0.0,0.0
145,2.0,0.25,0.0,0.0,Bilirubin_a,0.0,0.0
146,2.0,0.25,0.0,1.0,Glucose_a,0.0,0.0
147,2.0,0.25,0.0,1.0,Ketones_a,0.0,0.0
148,2.0,0.25,0.0,1.0,Nitrite_a,0.0,0.0
149,2.0,0.25,0.0,1.0,Urobilinogen_a,0.0,0.0
150,2.0,0.26,0.0,0.998019801980198,Protein_a,0.0,1.960592098813845e-05
151,2.0,0.26,0.0,0.0,Bilirubin_a,0.0,0.0
152,2.0,0.26,0.0,1.0,Glucose_a,0.0,0.0
153,2.0,0.26,0.0,1.0,Ketones_a,0.0,0.0
154,2.0,0.26,0.0,1.0,Nitrite_a,0.0,0.0
155,2.0,0.26,0.0,1.0,Urobilinogen_a,0.0,0.0
156,2.0,0.27,0.0,0.9957760823673197,Protein_a,0.0,3.365390281974449e-05
157,2.0,0.27,0.0,0.0,Bilirubin_a,0.0,0.0
158,2.0,0.27,0.0,1.0,Glucose_a,0.0,0.0
159,2.0,0.27,0.0,1.0,Ketones_a,0.0,0.0
160,2.0,0.27,0.0,1.0,Nitrite_a,0.0,0.0
161,2.0,0.27,0.0,1.0,Urobilinogen_a,0.0,0.0
162,2.0,0.28,0.0,0.9928330370556218,Protein_a,0.0,4.307455990402238e-05
163,2.0,0.28,0.0,0.0,Bilirubin_a,0.0,0.0
164,2.0,0.28,0.0,1.0,Glucose_a,0.0,0.0
165,2.0,0.28,0.0,1.0,Ketones_a,0.0,0.0
166,2.0,0.28,0.0,1.0,Nitrite_a,0.0,0.0
167,2.0,0.28,0.0,1.0,Urobilinogen_a,0.0,0.0
168,2.0,0.29,0.0,0.9955506661777289,Protein_a,0.0,3.786563447663428e-05
169,2.0,0.29,0.0,0.0,Bilirubin_a,0.0,0.0
170,2.0,0.29,0.0,1.0,Glucose_a,0.0,0.0
171,2.0,0.29,0.0,1.0,Ketones_a,0.0,0.0
172,2.0,0.29,0.0,1.0,Nitrite_a,0.0,0.0
173,2.0,0.29,0.0,1.0,Urobilinogen_a,0.0,0.0
174,2.0,0.3,0.0,1.0,Protein_a,0.0,0.0
175,2.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
176,2.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
177,2.0,0.3,0.0,1.0,Ketones_a,0.0,0.0
