,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
1634,29.0,0.08,0.9022799543843071,0.45803893614684876,Density_a,8.30191253309237e-05,0.0002888099100830064
1635,29.0,0.08,0.22523817455029982,0.9983097343300672,pH_a,0.005367799041977789,1.6120176788632263e-06
1636,29.0,0.09,0.8957395694417984,0.47045741083904974,Density_a,0.0002716249822472057,0.0010599401680650242
1637,29.0,0.09,0.23630314832846483,0.9972179848823727,pH_a,0.00584661899986737,5.408681845931563e-06
1638,29.0,0.1,0.8882886776548344,0.5124671116570098,Density_a,0.00020624554085253412,0.00010421757693305157
1639,29.0,0.1,0.19626476898628795,0.9978843121867117,pH_a,0.0029017589780332685,2.365936542525067e-06
1640,29.0,0.11000000000000001,0.8660984846054509,0.5388951196028651,Density_a,0.00010417001953154098,0.0014569901496665587
1641,29.0,0.11000000000000001,0.20078161567502004,0.999577057446832,pH_a,0.002867551150246512,3.9220532010446934e-07
1642,29.0,0.12,0.8661084725024754,0.5491216646577598,Density_a,9.407282303538723e-05,0.0005528926468780764
1643,29.0,0.12,0.1377834008097166,0.999273497722214,pH_a,0.003208703554211491,1.3108357851992545e-06
1644,29.0,0.13,0.8593510726692971,0.5813061467440679,Density_a,5.0751679417232614e-05,0.0005901415190825481
1645,29.0,0.13,0.2091632928475034,0.9993336452740657,pH_a,0.002072190054837083,1.3491445248921543e-06
1646,29.0,0.14,0.8530357965038616,0.5860113592957702,Density_a,0.0001648282055541955,0.0003089612362561283
1647,29.0,0.14,0.16066025746405493,0.9999392651078043,pH_a,0.004801256826081259,1.8443635650029957e-08
1648,29.0,0.15,0.832636635296249,0.6146682521076396,Density_a,0.0003569061291921494,0.00017983237636664482
1649,29.0,0.15,0.20406318827371459,0.9998787327545274,pH_a,0.0030944188353261275,2.7573272601876313e-08
1650,29.0,0.16,0.8301597498488995,0.613389089798165,Density_a,5.187921983093224e-05,0.0002404808083127957
1651,29.0,0.16,0.22716150771280685,0.9999395952884325,pH_a,8.065806610262405e-05,1.824364589776229e-08
1652,29.0,0.17,0.8254813414858411,0.6473152860144833,Density_a,0.00018783983957044415,9.563160479189672e-05
1653,29.0,0.17,0.2153225485004299,1.0,pH_a,0.000843511770368541,0.0
1654,29.0,0.18,0.8125344818641109,0.6595201777490577,Density_a,0.00019271178716337586,0.0008924975648692686
1655,29.0,0.18,0.15816464237516867,1.0,pH_a,0.004795421804797471,0.0
1656,29.0,0.19,0.8071022687430922,0.6771501474144308,Density_a,0.00014226698881973662,0.0002376298581451896
1657,29.0,0.19,0.19083826003657228,1.0,pH_a,0.0029444161241296172,0.0
1658,29.0,0.2,0.7915452289149161,0.6849296157684619,Density_a,4.492032171417693e-05,0.00021675110237259087
1659,29.0,0.2,0.17774910743265174,1.0,pH_a,0.004714814856075195,0.0
1660,29.0,0.21000000000000002,0.7981550001371654,0.7046339536212634,Density_a,8.045281713806833e-05,0.0002992238027311916
1661,29.0,0.21000000000000002,0.1498864005193119,1.0,pH_a,0.0031747175498793214,0.0
1662,29.0,0.22000000000000003,0.7755062227321231,0.7187594833432435,Density_a,0.00015325874407819226,2.3964862348930412e-05
1663,29.0,0.22000000000000003,0.1773599240265907,1.0,pH_a,0.0029142422184524116,0.0
1664,29.0,0.23000000000000004,0.7716047714317269,0.7245856508786342,Density_a,9.181487052890665e-05,6.535357110686885e-05
1665,29.0,0.23000000000000004,0.1980259456658524,1.0,pH_a,0.0013531940782524786,0.0
1666,29.0,0.24,0.7672127091771334,0.7334502052636674,Density_a,0.0003938002562408773,7.132659297412983e-05
1667,29.0,0.24,0.1323076923076923,1.0,pH_a,0.0015141354372123607,0.0
1668,29.0,0.25,0.7550792324767661,0.7450814241360003,Density_a,0.0002351148812806406,0.000667099256947345
1669,29.0,0.25,0.16736321085088574,1.0,pH_a,0.0024598901236023455,0.0
1670,29.0,0.26,0.7376382342260783,0.7543076632784552,Density_a,0.00013702503722091587,0.00038605044724444746
1671,29.0,0.26,0.1669406542824264,1.0,pH_a,0.003481963540411742,0.0
1672,29.0,0.27,0.7489631741890264,0.7740837361528663,Density_a,4.564729701945063e-05,7.422357279369793e-05
1673,29.0,0.27,0.16274107859717452,0.9999395039322444,pH_a,0.0027036674620038482,1.829887106945067e-08
1674,29.0,0.28,0.749724965182569,0.7736159802537167,Density_a,0.0002283248924638828,0.00011123741333007941
1675,29.0,0.28,0.12343692524072272,1.0,pH_a,0.0025366575867642274,0.0
1676,29.0,0.29,0.7184879179130566,0.7753400323201306,Density_a,0.0006212639784331048,0.0005707380550976261
1677,29.0,0.29,0.1543776371308017,1.0,pH_a,0.004487064676882245,0.0
1678,29.0,0.3,0.7281687317544675,0.7876077600122053,Density_a,0.0005787876751800737,3.3284536276004576e-05
1679,29.0,0.3,0.1226749937825887,1.0,pH_a,0.003045718173359474,0.0
1680,30.0,0.01,0.9970958132758628,0.03601390434287753,Density_a,5.844181535914617e-06,1.873688722286945e-05
1681,30.0,0.01,0.9672734843437707,0.7063372321329311,pH_a,0.0019887370639205247,0.0003000611933944808
1682,30.0,0.02,0.9823049353524524,0.1365654201792512,Density_a,1.572092786913924e-05,2.934033738757296e-05
